Cluster,Cluster_Name,Usage_kWh,CO2_tCO2,Lagging_PF,Sim_Cluster0,Sim_Cluster1,Sim_Cluster2,Top_Gap_Feature,Top_Gap_Value,Top_Priority,Top_Recommendation,N_Recommendations,Best_Sim
0,Low Load - Idle,-0.0782104118227274,0.0,-1.0138925995191026,0.2078,-0.0013,-0.0011,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -1.014, di bawah profil efisien (0.321). Gap = 1.335 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.2078
0,Low Load - Idle,-0.0782104118227274,0.0,-0.9345444830349988,0.1986,-0.0012,-0.001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.935, di bawah profil efisien (0.321). Gap = 1.256 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1986
0,Low Load - Idle,-0.114054947803517,0.0,-0.8664173123163241,0.1781,-0.0011,-0.0008,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.866, di bawah profil efisien (0.321). Gap = 1.188 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1781
0,Low Load - Idle,-0.1342654391505142,0.0,-0.8300828212663642,0.1657,-0.001,-0.0007,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.830, di bawah profil efisien (0.321). Gap = 1.151 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1657
0,Low Load - Idle,-0.1452806422962405,0.0,-0.7972214800961798,0.1567,-0.0009,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.797, di bawah profil efisien (0.321). Gap = 1.118 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1567
0,Low Load - Idle,-0.1452806422962405,0.0,-0.8247395137590171,0.1608,-0.001,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.825, di bawah profil efisien (0.321). Gap = 1.146 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1608
0,Low Load - Idle,-0.1412393945979885,0.0,-0.7830617152017101,0.1559,-0.0009,-0.0005,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.783, di bawah profil efisien (0.321). Gap = 1.104 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1559
0,Low Load - Idle,-0.1452806422962405,0.0,-0.8073737643601392,0.1581,-0.0009,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.807, di bawah profil efisien (0.321). Gap = 1.129 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1581
0,Low Load - Idle,-0.114054947803517,0.0,-0.8578680203045689,0.1778,-0.001,-0.0007,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.858, di bawah profil efisien (0.321). Gap = 1.179 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1778
0,Low Load - Idle,-0.0816516406528021,0.0,-0.9134384183809782,0.1977,-0.0011,-0.0009,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.913, di bawah profil efisien (0.321). Gap = 1.235 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1977
0,Low Load - Idle,-0.1382354293756545,0.0,-0.772375100187016,0.1548,-0.0008,-0.0005,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.772, di bawah profil efisien (0.321). Gap = 1.094 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1548
0,Low Load - Idle,-0.149363768954674,0.0,-0.7646273043013628,0.1487,-0.0008,-0.0004,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.765, di bawah profil efisien (0.321). Gap = 1.086 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1487
0,Low Load - Idle,-0.149363768954674,0.0,-0.7456585626502807,0.1453,-0.0008,-0.0004,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.746, di bawah profil efisien (0.321). Gap = 1.067 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1453
0,Low Load - Idle,-0.1452806422962405,0.0,-0.7502003740315258,0.1476,-0.0008,-0.0004,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.750, di bawah profil efisien (0.321). Gap = 1.071 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1476
0,Low Load - Idle,-0.1452806422962405,0.0,-0.7122628907293617,0.1397,-0.0007,-0.0003,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.712, di bawah profil efisien (0.321). Gap = 1.033 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1397
0,Low Load - Idle,-0.1524541235926772,0.0,-0.7373764360138928,0.1408,-0.0007,-0.0003,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.737, di bawah profil efisien (0.321). Gap = 1.059 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1408
0,Low Load - Idle,-0.1524541235926772,0.0,-0.7264226556238315,0.1385,-0.0006,-0.0003,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.726, di bawah profil efisien (0.321). Gap = 1.048 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1385
0,Low Load - Idle,-0.149363768954674,0.0,-0.8292813251402622,0.1571,-0.0007,-0.0005,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.829, di bawah profil efisien (0.321). Gap = 1.150 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1571
0,Low Load - Idle,-0.1412393945979885,0.0,-0.927598183275448,0.1742,-0.0008,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.928, di bawah profil efisien (0.321). Gap = 1.249 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1742
0,Low Load - Idle,-0.0842524302704854,0.0,-1.0090836227624902,0.2081,-0.001,-0.0009,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -1.009, di bawah profil efisien (0.321). Gap = 1.330 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.2081
0,Low Load - Idle,-0.0630863216186698,0.0,-0.86481432006412,0.1974,-0.0009,-0.0008,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.865, di bawah profil efisien (0.321). Gap = 1.186 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1974
0,Low Load - Idle,-0.0078025954931526,0.0,-0.6532193427731768,0.1872,-0.0008,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.653, di bawah profil efisien (0.321). Gap = 0.974 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1872
0,Low Load - Idle,0.0362108090227334,0.0,-0.3809778252738447,0.1482,-0.0005,-0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.381, di bawah profil efisien (0.321). Gap = 0.702 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1482
0,Low Load - Idle,0.6241901551465202,0.5024752879678589,-0.2938819129040876,0.46,-0.0014,-0.0015,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.624 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.699 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.46
0,Low Load - Idle,0.9799169937790728,1.49267073502145,-0.3256745925728025,0.5764,-0.0014,-0.0015,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.980 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.055 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5764
0,Low Load - Idle,0.9010307591513594,1.0,-0.2415174993320867,0.5359,-0.0014,-0.0016,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.901 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.976 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5359
0,Low Load - Idle,1.029415602095319,1.49267073502145,-0.0571733903286134,0.5593,-0.0012,-0.0012,Leading_Current_Power_Factor,443.8333,1,"Usage = 1.029 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.104 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5593
0,Low Load - Idle,0.9908610473144204,1.49267073502145,0.0160299225220409,0.5531,-0.0011,-0.001,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.991 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.066 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5531
0,Low Load - Idle,0.9607073829351837,1.49267073502145,0.008549292011755,0.5534,-0.001,-0.001,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.961 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.036 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5534
0,Low Load - Idle,0.9773386382600012,1.49267073502145,-0.0082821266363879,0.5549,-0.0011,-0.0011,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.977 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.052 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5549
0,Low Load - Idle,0.9387014485171448,1.49267073502145,0.0216403954047556,0.5504,-0.001,-0.0009,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.939 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.014 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5504
0,Low Load - Idle,0.9104083906756156,1.49267073502145,0.062249532460593,0.545,-0.0009,-0.0008,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.910 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.985 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.545
0,Low Load - Idle,1.0232374446364452,1.49267073502145,-0.0507614213197971,0.5565,-0.0011,-0.0012,Leading_Current_Power_Factor,443.8333,1,"Usage = 1.023 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.098 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5565
0,Low Load - Idle,0.96835964144437,1.49267073502145,-0.0104194496393267,0.5528,-0.001,-0.001,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.968 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.043 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5528
0,Low Load - Idle,0.9758661117068512,1.49267073502145,-0.0390061448036336,0.5531,-0.001,-0.001,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.976 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.051 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5531
0,Low Load - Idle,0.9486268649298965,1.49267073502145,-0.0074806305102858,0.5496,-0.0009,-0.0009,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.949 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.023 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5496
0,Low Load - Idle,0.9995692966060508,1.49267073502145,-0.0403419716804703,0.5522,-0.001,-0.0011,Leading_Current_Power_Factor,443.8333,1,"Usage = 1.000 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.074 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5522
0,Low Load - Idle,0.94767719419661,1.49267073502145,-0.0293881912904089,0.5505,-0.0009,-0.001,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.948 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.022 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5505
0,Low Load - Idle,0.8598496446885081,1.0,0.1215602457921452,0.4917,-0.0001,0.0001,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.860 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.935 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4917
1,Medium Load - Night Shift,0.0245064376538829,0.0,0.3211327811915575,0.7451,1.0,1.0,Leading_Current_Power_Factor,36.4444,1,Leading PF = -407.389 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0218575658524459,0.0,0.3211327811915575,0.7451,1.0,1.0,Leading_Current_Power_Factor,30.5556,1,Leading PF = -413.278 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0,0.0,0.3211327811915575,0.7451,1.0,1.0,Leading_Current_Power_Factor,26.6111,1,Leading PF = -417.222 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,0.0652276045960539,0.0,0.3211327811915575,0.7451,1.0,1.0,Leading_Current_Power_Factor,52.9444,1,Leading PF = -390.889 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
2,High Load - Day Shift,0.7248419777784877,1.0,0.1520170985840234,0.8409,0.906,0.9064,Leading_Current_Power_Factor,439.0556,1,"Usage = 0.725 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.800 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.9064
0,Low Load - Idle,0.971832772655066,1.49267073502145,-0.0192359070264493,0.5383,-0.0008,-0.0009,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.972 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.047 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5383
0,Low Load - Idle,0.9234967126244724,1.49267073502145,0.0144269302698368,0.5332,-0.0007,-0.0008,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.923 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.998 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5332
0,Low Load - Idle,0.9622375526116824,1.49267073502145,-0.0432807908095112,0.5343,-0.0007,-0.0009,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.962 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.037 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5343
0,Low Load - Idle,0.9714152224872362,1.49267073502145,-0.0347314987977557,0.5326,-0.0007,-0.0009,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.971 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.046 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5326
0,Low Load - Idle,0.9506452113134974,1.49267073502145,-0.0347314987977557,0.5312,-0.0007,-0.0008,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.951 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.025 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5312
0,Low Load - Idle,0.9342669036345186,1.49267073502145,-0.0080149612610204,0.5271,-0.0006,-0.0008,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.934 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.009 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5271
0,Low Load - Idle,0.9387014485171448,1.49267073502145,0.0534330750734704,0.5144,-0.0005,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.939 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.014 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5144
0,Low Load - Idle,0.9023130469467932,1.0,0.0905690622495325,0.4619,-0.0005,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.902 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.977 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4619
0,Low Load - Idle,0.9256476190725788,1.49267073502145,-0.0101522842639596,0.5184,-0.0006,-0.0007,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.926 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.000 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5184
0,Low Load - Idle,0.9396082802097108,1.49267073502145,-0.0507614213197971,0.5215,-0.0006,-0.0008,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.940 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.014 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5215
0,Low Load - Idle,0.9063463114356052,1.49267073502145,-0.0304568527918781,0.5115,-0.0005,-0.0007,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.906 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.981 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5115
0,Low Load - Idle,1.0009560024665234,1.49267073502145,-0.0162970878974084,0.5117,-0.0006,-0.0008,Leading_Current_Power_Factor,443.8333,1,"Usage = 1.001 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.076 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5117
0,Low Load - Idle,0.9943674761079612,1.49267073502145,0.0229762222815922,0.5063,-0.0005,-0.0007,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.994 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.069 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5063
0,Low Load - Idle,0.9261165687794666,1.49267073502145,0.0323270104194494,0.5013,-0.0004,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.926 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.001 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5013
0,Low Load - Idle,0.8400308671265968,1.0,0.1375901683141862,0.4223,-0.0001,-0.0002,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.840 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.915 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4223
0,Low Load - Idle,0.9499525702783248,1.49267073502145,0.1140796152818593,0.483,-0.0003,-0.0004,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.950 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.025 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.483
0,Low Load - Idle,0.8006400039762462,1.0,0.2508682874699439,0.3875,0.0011,0.0014,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.801 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.875 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.3875
2,High Load - Day Shift,0.6748180616229376,0.5024752879678589,0.32086561581619,0.6292,0.7371,0.738,Leading_Current_Power_Factor,441.6111,1,"Usage = 0.675 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.750 — lakukan audit beban aktif dan identifikasi peralatan boros.",4,0.738
0,Low Load - Idle,0.6847018748396141,0.5024752879678589,0.2928132514026181,0.4367,0.3097,0.3105,Leading_Current_Power_Factor,443.2778,1,"Usage = 0.685 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.760 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4367
0,Low Load - Idle,0.7463392103555785,1.0,0.111407961528186,0.3983,0.0001,-0.0,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.746 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.821 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.3983
0,Low Load - Idle,0.830247378462388,1.0,0.0443494523109804,0.4179,-0.0001,-0.0004,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.830 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.905 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4179
0,Low Load - Idle,0.9865772673882712,1.49267073502145,0.0277851990382044,0.4797,-0.0003,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.987 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.061 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4797
0,Low Load - Idle,0.9111740830217756,1.49267073502145,0.135720010686615,0.4519,-0.0,-0.0002,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.911 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.986 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4519
0,Low Load - Idle,0.8868650620371623,1.0,0.0897675661234304,0.4016,-0.0001,-0.0003,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.887 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.962 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4016
0,Low Load - Idle,0.8892984187903821,1.0,0.0555703980764092,0.4052,-0.0001,-0.0004,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.889 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.964 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4052
0,Low Load - Idle,0.9360989410602794,1.49267073502145,0.0929735506278383,0.4551,-0.0001,-0.0003,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.936 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.011 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4551
0,Low Load - Idle,0.9342669036345186,1.49267073502145,0.1266363879241249,0.4411,-0.0,-0.0002,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.934 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.009 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4411
0,Low Load - Idle,0.8785680619618349,1.0,0.0956452043815121,0.3834,0.0,-0.0002,Leading_Current_Power_Factor,443.8333,1,"Usage = 0.879 (scaled), jauh di atas profil efisien (-0.075). Gap = 0.953 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.3834
0,Low Load - Idle,1.1900167045780807,2.463822776629468,-0.0029388191290408,0.5173,-0.0004,-0.0006,Leading_Current_Power_Factor,443.8333,1,"Usage = 1.190 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.265 — lakukan audit beban aktif dan identifikasi peralatan boros.",6,0.5173
0,Low Load - Idle,1.17645557675883,2.463822776629468,0.0772107934811648,0.5092,-0.0003,-0.0004,Leading_Current_Power_Factor,443.8333,1,"Usage = 1.176 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.251 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.5092
0,Low Load - Idle,0.9616261976457476,1.49267073502145,0.1613678867218806,0.4734,0.0664,0.0666,Leading_Current_Power_Factor,443.6667,1,"Usage = 0.962 (scaled), jauh di atas profil efisien (-0.075). Gap = 1.036 — lakukan audit beban aktif dan identifikasi peralatan boros.",5,0.4734
1,Medium Load - Night Shift,0.0021014353625094,0.0,0.3211327811915575,0.7448,1.0,1.0,Leading_Current_Power_Factor,30.1111,1,Leading PF = -413.722 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,-0.0128495581386069,0.0,0.3211327811915575,0.7448,1.0,1.0,Leading_Current_Power_Factor,27.0556,1,Leading PF = -416.778 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,-0.0429994955537978,0.0,0.3211327811915575,0.7448,1.0,1.0,Leading_Current_Power_Factor,11.5556,1,Leading PF = -432.278 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
1,Medium Load - Night Shift,-0.0398785430267422,0.0,0.3211327811915575,0.7448,1.0,1.0,Leading_Current_Power_Factor,15.1667,1,Leading PF = -428.667 (scaled) — terdeteksi rendah (raw PF jauh di bawah 100%). Periksa kondisi kapasitor atau beban induktif pada sistem.,2,1.0
0,Low Load - Idle,-0.0573580226473714,0.0,-1.019503072401817,0.3128,0.3045,0.3041,Leading_Current_Power_Factor,443.2222,1,"Lagging PF = -1.020, di bawah profil efisien (0.321). Gap = 1.341 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.3128
0,Low Load - Idle,-0.0598028176460102,0.0,-1.0886989046219615,0.0933,0.0005,-0.0001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -1.089, di bawah profil efisien (0.321). Gap = 1.410 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0933
0,Low Load - Idle,-0.0453565406475038,0.0,-0.8701576275714671,0.0637,0.0007,0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.870, di bawah profil efisien (0.321). Gap = 1.191 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0637
0,Low Load - Idle,-0.0049473786767159,0.0,-0.6182206786000536,0.0288,0.0009,0.0005,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.618, di bawah profil efisien (0.321). Gap = 0.939 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0288
0,Low Load - Idle,-0.0816516406528021,0.0,-0.8722949505744059,0.046,0.0008,0.0003,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.872, di bawah profil efisien (0.321). Gap = 1.193 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.046
0,Low Load - Idle,-0.0688991296241837,0.0,-0.9537803900614484,0.0615,0.0007,0.0002,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.954, di bawah profil efisien (0.321). Gap = 1.275 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.0615
0,Low Load - Idle,-0.0816516406528021,0.0,-1.0184344109003476,0.0663,0.0007,0.0001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -1.018, di bawah profil efisien (0.321). Gap = 1.340 — pasang capacitor bank untuk koreksi daya reaktif lagging.",5,0.0663
0,Low Load - Idle,-0.0573580226473714,0.0,-0.778519903820465,0.1799,-0.0013,-0.0009,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.779, di bawah profil efisien (0.321). Gap = 1.100 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1799
0,Low Load - Idle,-0.0747989775555232,0.0,-0.9780924392198774,0.1995,-0.0013,-0.001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.978, di bawah profil efisien (0.321). Gap = 1.299 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1995
0,Low Load - Idle,-0.0782104118227274,0.0,-0.889126369222549,0.1882,-0.0013,-0.0009,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.889, di bawah profil efisien (0.321). Gap = 1.210 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1882
0,Low Load - Idle,-0.0722596463400559,0.0,-0.9219877103927334,0.1943,-0.0013,-0.001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.922, di bawah profil efisien (0.321). Gap = 1.243 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1943
0,Low Load - Idle,-0.0816516406528021,0.0,-0.9334758215335296,0.1943,-0.0013,-0.001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.933, di bawah profil efisien (0.321). Gap = 1.255 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1943
0,Low Load - Idle,-0.0782104118227274,0.0,-0.909430937750468,0.1928,-0.0013,-0.001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.909, di bawah profil efisien (0.321). Gap = 1.231 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1928
0,Low Load - Idle,-0.0782104118227274,0.0,-0.9468340903018972,0.1976,-0.0013,-0.001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.947, di bawah profil efisien (0.321). Gap = 1.268 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1976
0,Low Load - Idle,-0.0782104118227274,0.0,-0.9345444830349988,0.1964,-0.0013,-0.001,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.935, di bawah profil efisien (0.321). Gap = 1.256 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1964
0,Low Load - Idle,-0.0398785430267422,0.0,-0.7961528185947104,0.1928,-0.0012,-0.0009,Leading_Current_Power_Factor,443.8333,1,"Lagging PF = -0.796, di bawah profil efisien (0.321). Gap = 1.117 — pasang capacitor bank untuk koreksi daya reaktif lagging.",4,0.1928
