Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,hour,month,is_weekend
1.0037698389747858,0.8372377552489656,0.0,1.49267073502145,0.13865882981565586,0.0,-0.09473684210526316,-0.13043478260869565,-0.6,0.0
1.0429348027531309,0.9686871850750218,0.0,1.9805812918999735,0.08282126636387911,0.0,-0.07368421052631578,-0.043478260869565216,-0.6,0.0
1.0587405732685222,1.2116988396471509,0.0,1.9805812918999735,-0.15148276783328887,0.0,-0.05263157894736842,-0.043478260869565216,-0.6,0.0
1.0279189040223788,1.1667728709211913,0.0,1.49267073502145,-0.14747528720277883,0.0,-0.031578947368421054,-0.043478260869565216,-0.6,0.0
1.0107987673133847,1.146827445642051,0.0,1.49267073502145,-0.15201709858402349,0.0,-0.010526315789473684,-0.043478260869565216,-0.6,0.0
0.971832772655066,1.032550916576791,0.0,1.49267073502145,-0.07427197435212401,0.0,0.010526315789473684,0.043478260869565216,-0.6,0.0
0.4279258539542678,-0.1386920057466895,2.6478217414019203,0.5024752879678589,0.250333956719209,-200.83333333332573,0.031578947368421054,0.043478260869565216,-0.6,0.0
0.2293289903650456,-0.9695983108626012,2.924674949102988,0.0,0.3211327811915575,-373.72222222220813,0.05263157894736842,0.043478260869565216,-0.6,0.0
0.23050458008793226,-0.9695983108626012,2.920083941689944,0.0,0.3211327811915575,-372.3333333333193,0.07368421052631578,0.043478260869565216,-0.6,0.0
0.24847844368938238,-0.9695983108626012,2.915138473895923,0.0,0.3211327811915575,-362.9444444444307,0.09473684210526316,0.13043478260869565,-0.6,0.0
0.9335448375996266,0.8207418531107404,1.5999387952076354,1.49267073502145,0.0836227624899812,-2.055555555555503,0.11578947368421053,0.13043478260869565,-0.6,0.0
1.0501846067398934,1.0488702298220522,0.0,1.9805812918999735,0.021640395404755607,0.0,0.1368421052631579,0.13043478260869565,-0.6,0.0
1.0221370539848884,0.943070196306039,0.0,1.49267073502145,0.08095110873630781,0.0,0.15789473684210525,0.13043478260869565,-0.6,0.0
0.9884107129369525,0.812893915917247,0.0,1.49267073502145,0.14106331819396212,0.0,0.17894736842105263,0.21739130434782608,-0.6,0.0
0.9616261976457475,0.651430267949866,0.0,1.49267073502145,0.20625166978359605,0.0,0.2,0.21739130434782608,-0.6,0.0
1.0373201990983245,0.8657510626321766,0.0,1.9805812918999735,0.14881111407961514,0.0,0.22105263157894736,0.21739130434782608,-0.6,0.0
1.0373201990983245,0.8419398935967046,0.0,1.9805812918999735,0.16270371359871735,0.0,0.24210526315789474,0.21739130434782608,-0.6,0.0
0.9908610473144205,0.6583186849480915,0.0,1.49267073502145,0.2188084424258616,0.0,0.2631578947368421,0.30434782608695654,-0.6,0.0
1.007109228186998,0.7984731635389308,0.0,1.49267073502145,0.16430670585092153,0.0,0.28421052631578947,0.30434782608695654,-0.6,0.0
1.011985082746695,0.7241556444544266,0.0,1.49267073502145,0.20358001602992232,0.0,0.30526315789473685,0.30434782608695654,-0.6,0.0
0.9351839871326473,0.48682374542061785,0.0,1.49267073502145,0.250333956719209,0.0,0.3263157894736842,0.30434782608695654,-0.6,0.0
0.896076296504774,0.37726469860518386,0.0,1.0,0.2650280523644137,0.0,0.3473684210526316,0.391304347826087,-0.6,0.0
0.8965817721308623,0.25983250514833456,0.0,1.0,0.2858669516430672,0.0,0.3684210526315789,0.391304347826087,-0.6,0.0
1.016215831858038,0.7406753840821466,0.0,1.49267073502145,0.19903820464867764,0.0,0.3894736842105263,0.391304347826087,-0.6,0.0
0.915599746358608,0.41576077508406395,0.0,1.49267073502145,0.26182206786000534,0.0,0.4105263157894737,0.391304347826087,-0.6,0.0
1.0001800485301378,0.7190052957608727,0.0,1.49267073502145,0.19903820464867764,0.0,0.43157894736842106,0.4782608695652174,-0.6,0.0
0.9796832937742989,0.7087943841214789,0.0,1.49267073502145,0.19129040876302425,0.0,0.45263157894736844,0.4782608695652174,-0.6,0.0
0.8785680619618349,0.0,0.27255147931510376,1.0,0.3083088431739245,0.0,0.47368421052631576,0.4782608695652174,-0.6,0.0
0.8717100977553229,-0.13409373680309,0.034764862767097934,1.0,0.31391931605663914,0.0,0.49473684210526314,0.4782608695652174,-0.6,0.0
0.8333097114666506,-0.45860356543570374,0.8050716487022851,1.0,0.31952978893935335,-0.2777777777777515,0.5157894736842106,0.5652173913043478,-0.6,0.0
0.7833260083720759,0.4543870671587959,0.27255147931510376,1.0,0.1894202511354526,0.0,0.5368421052631579,0.5652173913043478,-0.6,0.0
0.8212645491611569,0.6340894762096339,0.0,1.0,0.11140796152818601,0.0,0.5578947368421052,0.5652173913043478,-0.6,0.0
0.778096886991691,-0.09438422979609375,1.3092417775014937,1.0,0.30697301629708784,-2.055555555555503,0.5789473684210527,0.5652173913043478,-0.6,0.0
0.7504386763504564,-0.9695983108626012,1.6454046778214084,1.0,0.3211327811915575,-5.944444444444181,0.6,0.6521739130434783,-0.6,0.0
0.7829410369721328,-0.5747467269264206,1.0976830030671647,1.0,0.32006411969008797,-1.055555555555503,0.6210526315789474,0.6521739130434783,-0.6,0.0
0.8155444748852297,-0.5932033279900814,0.3170391859477803,1.0,0.32033128506545544,0.0,0.6421052631578947,0.6521739130434783,-0.6,0.0
0.7578966566688351,-0.8803622332598221,1.6201176589956239,1.0,0.3211327811915575,-5.333333333333097,0.6631578947368421,0.6521739130434783,-0.6,0.0
0.8104591473734547,-0.5747467269264206,0.516070323503165,1.0,0.32033128506545544,-0.11111111111108479,0.6842105263157895,0.7391304347826086,-0.6,0.0
0.7946101787605212,-0.6996084364760963,1.0392768851125078,1.0,0.32086561581619005,-0.8333333333333334,0.7052631578947368,0.7391304347826086,-0.6,0.0
0.7497060084874724,-0.8199148909751254,1.6201176589956239,1.0,0.3211327811915575,-5.555555555555345,0.7263157894736842,0.7391304347826086,-0.6,0.0
0.8161644879108788,-0.3683766746482141,0.11614219107560615,1.0,0.31819396206251666,0.0,0.7473684210526316,0.7391304347826086,-0.6,0.0
0.7956371193161355,-0.5135537079773285,0.6491638543252444,1.0,0.3197969543147208,-0.16666666666666666,0.7684210526315789,0.8260869565217391,-0.6,0.0
0.7550130814617113,-0.9484527078881708,1.4748880831333235,1.0,0.3211327811915575,-3.666666666666509,0.7894736842105263,0.8260869565217391,-0.6,0.0
0.779847649570274,-0.49759479924204203,1.0198559747450227,1.0,0.31952978893935335,-0.8333333333333334,0.8105263157894737,0.8260869565217391,-0.6,0.0
0.7982391357302888,-0.5205405500173413,0.8157297776542569,1.0,0.3197969543147208,-0.38888888888883627,0.8315789473684211,0.8260869565217391,-0.6,0.0
0.7888662342904592,-0.5569010960945129,1.1427634147558594,1.0,0.32006411969008797,-1.1666666666665877,0.8526315789473684,0.9130434782608695,-0.6,0.0
0.7623857784136766,0.43601649189598735,1.0976830030671647,1.0,0.18514560512957504,-1.1666666666665877,0.8736842105263158,0.9130434782608695,-0.6,0.0
0.7401625824146417,0.8277086318721859,0.0,1.0,-0.22067860005343326,0.0,0.8947368421052632,0.9130434782608695,-0.6,0.0
0.7162686699148039,0.7956237749826046,0.0,1.0,-0.22094576542880073,0.0,0.9157894736842105,0.9130434782608695,-0.6,0.0
0.7066875591116522,0.7645430217223966,0.0,1.0,-0.19449639326743262,0.0,0.9368421052631579,1.0,-0.6,0.0
0.6960281661370881,0.7061509282261078,0.0,0.5024752879678589,-0.13304835693294162,0.0,0.9578947368421052,1.0,-0.6,0.0
0.690831715278655,0.6956912354422841,0.0,0.5024752879678589,-0.1282393801763291,0.0,0.9789473684210527,1.0,-0.6,0.0
0.689491308802269,0.6966728356505947,0.0,0.5024752879678589,-0.13197969543147203,0.0,1.0,1.0,-0.6,0.0
1.0888786221153923,1.1755181331705944,0.0,1.9805812918999735,-0.055837563451776755,0.0,-1.0,-1.0,-0.6,0.0
0.6819742364064293,0.7140427277083683,0.0,0.5024752879678589,-0.16991717873363613,0.0,-0.9789473684210527,-1.0,-0.6,0.0
0.6811023765989855,0.7157019975862411,0.0,0.5024752879678589,-0.17392465936414658,0.0,-0.9578947368421052,-1.0,-0.6,0.0
0.6711266995577461,0.7157019975862411,0.0,0.5024752879678589,-0.19342773176596342,0.0,-0.9368421052631579,-1.0,-0.6,0.0
0.646455411177827,0.7000944304151016,0.0,0.5024752879678589,-0.21960993855196367,0.0,-0.9157894736842105,-0.9130434782608695,-0.6,0.0
0.46543669225484835,0.5157070647204185,0.0,0.5024752879678589,-0.31685813518567996,0.0,-0.8947368421052632,-0.9130434782608695,-0.6,0.0
0.029099541081624363,0.09171157267190173,0.0,0.0,-0.6588298156558913,0.0,-0.8736842105263158,-0.9130434782608695,-0.6,0.0
0.10375430124392385,0.12810485662839735,0.0,0.0,-0.5145605129575209,0.0,-0.8526315789473684,-0.9130434782608695,-0.6,0.0
0.09002405501137857,0.118159893871233,0.0,0.0,-0.5332620892332357,0.0,-0.8315789473684211,-0.8260869565217391,-0.6,0.0
0.09391699758303446,0.13579206582062014,0.0,0.0,-0.5589099652685013,0.0,-0.8105263157894737,-0.8260869565217391,-0.6,0.0
0.0961243882106394,0.13786969369219695,0.0,0.0,-0.5567726422655626,0.0,-0.7894736842105263,-0.8260869565217391,-0.6,0.0
0.09002405501137857,0.12030645449902923,0.0,0.0,-0.5378039006144807,0.0,-0.7684210526315789,-0.8260869565217391,-0.6,0.0
0.08778212465843505,0.12315530533091368,0.0,0.0,-0.5503606732567463,0.0,-0.7473684210526316,-0.7391304347826086,-0.6,0.0
0.08778212465843505,0.118159893871233,0.0,0.0,-0.5396740582420521,0.0,-0.7263157894736842,-0.7391304347826086,-0.6,0.0
0.09169717088629166,0.12528210795273198,0.0,0.0,-0.543414373497195,0.0,-0.7052631578947368,-0.7391304347826086,-0.6,0.0
0.08778212465843505,0.11021523381201041,0.0,0.0,-0.5231098049692761,0.0,-0.6842105263157895,-0.7391304347826086,-0.6,0.0
0.08778212465843505,0.11021523381201041,0.0,0.0,-0.5231098049692761,0.0,-0.6631578947368421,-0.6521739130434783,-0.6,0.0
0.08609226561432913,0.12315530533091368,0.0,0.0,-0.5551696500133584,0.0,-0.6421052631578947,-0.6521739130434783,-0.6,0.0
0.09777185345326456,0.13579206582062014,0.0,0.0,-0.5476890195030725,0.0,-0.6210526315789474,-0.6521739130434783,-0.6,0.0
0.09002405501137857,0.12810485662839735,0.0,0.0,-0.5541009885118892,0.0,-0.6,-0.6521739130434783,-0.6,0.0
0.02450643765388295,0.12315530533091368,0.0,0.0,-0.7419182473951378,0.0,-0.5789473684210527,-0.5652173913043478,-0.6,0.0
0.021857565852445946,0.118159893871233,0.0,0.0,-0.7392465936414643,0.0,-0.5578947368421052,-0.5652173913043478,-0.6,0.0
0.02450643765388295,0.11528445363944685,0.0,0.0,-0.72455249799626,0.0,-0.5368421052631579,-0.5652173913043478,-0.6,0.0
0.017178753664384663,0.0856537138215165,0.0,0.0,-0.6823403686882183,0.0,-0.5157894736842106,-0.5652173913043478,-0.6,0.0
-0.03142124241746715,-0.050494005211404916,0.0,0.0,-0.5321934277317661,0.0,-0.49473684210526314,-0.4782608695652174,-0.6,0.0
-0.02914586633575241,-0.02652811455656206,0.0,0.0,-0.5784130376703182,0.0,-0.47368421052631576,-0.4782608695652174,-0.6,0.0
0.021857565852445946,0.09918941467607083,0.0,0.0,-0.6975687950841574,0.0,-0.45263157894736844,-0.4782608695652174,-0.6,0.0
0.0,0.034572339577214,0.0,0.0,-0.6232968207320332,0.0,-0.43157894736842106,-0.4782608695652174,-0.6,0.0
-0.0028194624526434865,0.025283806907219923,0.0,0.0,-0.6115415442158698,0.0,-0.4105263157894737,-0.391304347826087,-0.6,0.0
0.045079760231698726,0.07798439864681332,0.0,0.0,-0.5802831952978895,0.0,-0.3894736842105263,-0.391304347826087,-0.6,0.0
0.08382778698777568,0.046167276041317304,0.0,0.0,-0.4034197168047024,0.0,-0.3684210526315789,-0.391304347826087,-0.6,0.0
0.19059593750833193,0.06627190837021203,0.0,0.0,-0.18220678600053455,0.0,-0.3473684210526316,-0.391304347826087,-0.6,0.0
0.1923240902633016,-0.01631147564451799,0.0,0.0,-0.05663905957787884,0.0,-0.3263157894736842,-0.30434782608695654,-0.6,0.0
0.7999028322055649,0.8261682200657602,0.0,1.0,-0.10659898477157387,0.0,-0.30526315789473685,-0.30434782608695654,-0.6,0.0
0.9253793970087851,1.0515427288797887,0.0,1.49267073502145,-0.18060379374833038,0.0,-0.28421052631578947,-0.30434782608695654,-0.6,0.0
0.9273198828360079,1.0722145138760093,0.0,1.49267073502145,-0.20625166978359605,0.0,-0.2631578947368421,-0.30434782608695654,-0.6,0.0
0.9649163022133023,0.7746087587696552,0.0,1.49267073502145,0.14533796419983966,0.0,-0.24210526315789474,-0.21739130434782608,-0.6,0.0
0.9796832937742989,0.6398411279514582,0.0,1.49267073502145,0.2201442693026983,0.0,-0.22105263157894736,-0.21739130434782608,-0.6,0.0
0.9217404139667058,0.45859765399847296,0.0,1.49267073502145,0.25327277584824986,0.0,-0.2,-0.21739130434782608,-0.6,0.0
0.9412868790304788,0.5352409554512759,0.0,1.49267073502145,0.23857868020304554,0.0,-0.17894736842105263,-0.21739130434782608,-0.6,0.0
0.9359030582839369,0.46126009775719745,0.0,1.49267073502145,0.2572802564787603,0.0,-0.15789473684210525,-0.13043478260869565,-0.6,0.0
1.0232374446364452,0.8178122474665067,0.0,1.49267073502145,0.16564253272775858,0.0,-0.1368421052631579,-0.13043478260869565,-0.6,0.0
0.9261165687794666,0.47066291308776814,0.0,1.49267073502145,0.251669783596046,0.0,-0.11578947368421053,-0.13043478260869565,-0.6,0.0
0.9116605682013968,0.4982800864943075,0.0,1.49267073502145,0.23831151482767843,0.0,-0.09473684210526316,-0.13043478260869565,-0.6,0.0
0.9558326143868614,0.7406753840821466,0.0,1.49267073502145,0.1584290675928398,0.0,-0.07368421052631578,-0.043478260869565216,-0.6,0.0
0.9146358712053931,0.9385493749066549,0.0,1.49267073502145,-0.05503606732567466,0.0,-0.05263157894736842,-0.043478260869565216,-0.6,0.0
0.9821883339928785,1.1016923540437475,0.0,1.49267073502145,-0.14346780657226837,0.0,-0.031578947368421054,-0.043478260869565216,-0.6,0.0
1.0059081187183079,1.1297515114238634,0.0,1.49267073502145,-0.13812449906492125,0.0,-0.010526315789473684,-0.043478260869565216,-0.6,0.0
1.0443260412101312,1.1766265498623432,0.0,1.9805812918999735,-0.13117819930537034,0.0,0.010526315789473684,0.043478260869565216,-0.6,0.0
0.5576468209827966,0.24587150329555968,2.5435875990192183,0.5024752879678589,0.1418648143200642,-111.66666666666241,0.031578947368421054,0.043478260869565216,-0.6,0.0
0.23633048508888943,-0.9695983108626012,2.898451415215411,0.0,0.3211327811915575,-365.3888888888751,0.05263157894736842,0.043478260869565216,-0.6,0.0
0.2510866114874451,-0.9695983108626012,2.8872633215730095,0.0,0.3211327811915575,-356.05555555554207,0.07368421052631578,0.043478260869565216,-0.6,0.0
0.3070746259655387,-0.9695983108626012,2.873856347052363,0.5024752879678589,0.3211327811915575,-324.7777777777655,0.09473684210526316,0.13043478260869565,-0.6,0.0
0.9149115047923576,0.6741426592311289,0.9468006136570476,1.49267073502145,0.1651082019770236,-0.3333333333333333,0.11578947368421053,0.13043478260869565,-0.6,0.0
1.0362078667385248,0.936353266919123,0.0,1.9805812918999735,0.10072134651349177,0.0,0.1368421052631579,0.13043478260869565,-0.6,0.0
1.0631627149339014,0.8982572426818934,0.0,1.9805812918999735,0.1501469409564518,0.0,0.15789473684210525,0.13043478260869565,-0.6,0.0
1.1877829379418996,1.1054960564613492,0.0,2.4638227766294682,0.12556772642265573,0.0,0.17894736842105263,0.21739130434782608,-0.6,0.0
1.2249199707317582,1.2038127297914478,0.0,2.9424837044333456,0.09137055837563458,0.0,0.2,0.21739130434782608,-0.6,0.0
1.204285019800647,1.191322354215209,0.0,2.4638227766294682,0.07934811648410364,0.0,0.22105263157894736,0.21739130434782608,-0.6,0.0
1.078374439095625,1.058354649945486,0.0,1.9805812918999735,0.047822602190755875,0.0,0.24210526315789474,0.21739130434782608,-0.6,0.0
1.1713147391058139,1.0097195001811976,0.0,2.4638227766294682,0.16911568260753404,0.0,0.2631578947368421,0.30434782608695654,-0.6,0.0
1.1425872388550176,1.0647100527970015,0.0,2.4638227766294682,0.11167512690355312,0.0,0.28421052631578947,0.30434782608695654,-0.6,0.0
1.0027790131471306,0.8439959132214404,0.0,1.49267073502145,0.13358268768367623,0.0,0.30526315789473685,0.30434782608695654,-0.6,0.0
1.189742461868908,1.128542298679162,0.0,2.4638227766294682,0.11140796152818601,0.0,0.3263157894736842,0.30434782608695654,-0.6,0.0
1.1637319993961939,0.9385493749066549,0.0,2.4638227766294682,0.19850387389794266,0.0,0.3473684210526316,0.391304347826087,-0.6,0.0
1.1600146454165532,0.9324092568987106,0.0,2.4638227766294682,0.19903820464867764,0.0,0.3684210526315789,0.391304347826087,-0.6,0.0
1.0312656974566108,0.8085283555025164,0.0,1.49267073502145,0.17606198236708498,0.0,0.3894736842105263,0.391304347826087,-0.6,0.0
1.0936338441198061,0.8721631552439806,0.0,1.9805812918999735,0.18594710125567712,0.0,0.4105263157894737,0.391304347826087,-0.6,0.0
1.2437810968238001,1.1379246406375731,0.0,2.9424837044333456,0.15228426395939096,0.0,0.43157894736842106,0.4782608695652174,-0.6,0.0
1.1871621108231805,1.3024610890242811,0.0,2.4638227766294682,-0.048356932941490856,0.0,0.45263157894736844,0.4782608695652174,-0.6,0.0
1.1006607749457582,1.0008672743830103,0.0,1.9805812918999735,0.11675126903553276,0.0,0.47368421052631576,0.4782608695652174,-0.6,0.0
0.9344636012988898,0.4982800864943075,0.0,1.49267073502145,0.247127972214801,0.0,0.49473684210526314,0.4782608695652174,-0.6,0.0
1.1103009745750774,0.7911155150233595,0.09250371345723492,1.9805812918999735,0.22789206518835167,0.0,0.5157894736842106,0.5652173913043478,-0.6,0.0
0.9649163022133023,0.7798872791545899,0.05997197501246115,1.49267073502145,0.14213197969543132,0.0,0.5368421052631579,0.5652173913043478,-0.6,0.0
1.1083242553482686,1.0334706210421434,0.0,1.9805812918999735,0.10072134651349177,0.0,0.5578947368421052,0.5652173913043478,-0.6,0.0
0.9313706659624637,0.21020780577647602,0.6188199003646444,1.49267073502145,0.29708789740849567,-0.05555555555558187,0.5789473684210527,0.5652173913043478,-0.6,0.0
0.8068508969150137,-0.6557003892515986,1.1500588499986462,1.0,0.3205984504408229,-1.1111111111110847,0.6,0.6521739130434783,-0.6,0.0
0.7787786637964457,-0.9484527078881708,1.2804469826284084,1.0,0.3211327811915575,-1.8333333333332544,0.6210526315789474,0.6521739130434783,-0.6,0.0
1.0336680990400875,0.508456222756767,0.5689331089443734,1.49267073502145,0.2741116751269034,-0.05555555555558187,0.6421052631578947,0.6521739130434783,-0.6,0.0
1.1813901208584832,0.9049630973593619,0.0,2.4638227766294682,0.22121293080416785,0.0,0.6631578947368421,0.6521739130434783,-0.6,0.0
1.0245955890421146,0.5365623869105511,0.6948427859433474,1.49267073502145,0.2663638792412504,-0.05555555555558187,0.6842105263157895,0.7391304347826086,-0.6,0.0
1.1075645799268932,0.7456237554235429,0.034764862767097934,1.9805812918999735,0.2412503339567193,0.0,0.7052631578947368,0.7391304347826086,-0.6,0.0
1.173107363656045,0.8878674819897471,0.0,2.4638227766294682,0.22335025380710663,0.0,0.7263157894736842,0.7391304347826086,-0.6,0.0
0.8818029789295977,-0.09865469779044314,1.0689609197628211,1.0,0.31311781993053706,-0.555555555555503,0.7473684210526316,0.7391304347826086,-0.6,0.0
1.1422005294349316,0.7882268694921123,0.05997197501246115,2.4638227766294682,0.2423189954581885,0.0,0.7684210526315789,0.8260869565217391,-0.6,0.0
1.167160486312595,0.8585359162700136,0.0,2.4638227766294682,0.23083088431739252,0.0,0.7894736842105263,0.8260869565217391,-0.6,0.0
0.8564285666698703,-0.40683786374646547,1.050186442868214,1.0,0.31926262356398627,-0.6111111111110848,0.8105263157894737,0.8260869565217391,-0.6,0.0
1.0653788226409064,0.6476843408625795,0.516070323503165,1.9805812918999735,0.2530056104728827,0.0,0.8315789473684211,0.8260869565217391,-0.6,0.0
0.916835559801896,0.12030645449902923,1.0392768851125078,1.49267073502145,0.3032327010419449,-0.4444444444444181,0.8526315789473684,0.9130434782608695,-0.6,0.0
0.7714117871696632,0.38518695362085265,0.8771197928993838,1.0,0.21346513491851446,-0.555555555555503,0.8736842105263158,0.9130434782608695,-0.6,0.0
0.7703196357430642,0.8480845790906643,0.0,1.0,-0.19048891263692255,0.0,0.8947368421052632,0.9130434782608695,-0.6,0.0
0.7696230507970222,0.8453002188025833,0.0,1.0,-0.1878172588832488,0.0,0.9157894736842105,0.9130434782608695,-0.6,0.0
0.926852363944733,1.016129024759825,0.0,1.49267073502145,-0.12984237242853328,0.0,0.9368421052631579,1.0,-0.6,0.0
1.072092025767684,1.1434124301672548,0.0,1.9805812918999735,-0.04541811381244999,0.0,0.9578947368421052,1.0,-0.6,0.0
0.7734884344980355,0.8364815927610804,0.0,1.0,-0.16804702110606484,0.0,0.9789473684210527,1.0,-0.6,0.0
0.967516692658474,1.0362203584112968,0.0,1.49267073502145,-0.08576008549292034,0.0,1.0,1.0,-0.6,0.0
1.1280200155512443,1.1831301723371996,0.0,1.9805812918999735,-0.006679134384183811,0.0,-1.0,-1.0,-0.6,0.0
0.7777067699335867,0.853243888945127,0.0,1.0,-0.18354261287737125,0.0,-0.9789473684210527,-1.0,-0.6,0.0
1.0232374446364452,1.0800977596566765,0.0,1.49267073502145,-0.04862409831685834,0.0,-0.9578947368421052,-1.0,-0.6,0.0
0.9465345596698926,1.0097195001811976,0.0,1.49267073502145,-0.08816457387122623,0.0,-0.9368421052631579,-1.0,-0.6,0.0
0.6774696922445321,0.7496389116633773,0.0,0.5024752879678589,-0.23109804969276002,0.0,-0.9157894736842105,-0.9130434782608695,-0.6,0.0
0.5650813471390506,0.6922414920834885,0.0,0.5024752879678589,-0.38765695965802854,0.0,-0.8947368421052632,-0.9130434782608695,-0.6,0.0
0.6394498482048929,0.7182991479644646,0.0,0.5024752879678589,-0.2623563986107403,0.0,-0.8736842105263158,-0.9130434782608695,-0.6,0.0
0.32409885999259147,0.32173957492946853,0.0,0.5024752879678589,-0.31204915842906783,0.0,-0.8526315789473684,-0.9130434782608695,-0.6,0.0
0.08155021881670968,0.06942020207826421,0.0,0.0,-0.45658562650280543,0.0,-0.8315789473684211,-0.8260869565217391,-0.6,0.0
0.08778212465843505,0.05751809035251339,0.0,0.0,-0.4151749933208659,0.0,-0.8105263157894737,-0.8260869565217391,-0.6,0.0
0.08155021881670968,0.04287980387088,0.0,0.0,-0.40288538605396745,0.0,-0.7894736842105263,-0.8260869565217391,-0.6,0.0
0.08155021881670968,0.031213177523620277,0.0,0.0,-0.379641998397008,0.0,-0.7684210526315789,-0.8260869565217391,-0.6,0.0
0.07983336121364489,0.037078047102872956,0.0,0.0,-0.39593908629441654,0.0,-0.7473684210526316,-0.7391304347826086,-0.6,0.0
0.08778212465843505,0.06942020207826421,0.0,0.0,-0.43921987710392735,0.0,-0.7263157894736842,-0.7391304347826086,-0.6,0.0
0.08155021881670968,0.07798439864681332,0.0,0.0,-0.4742185412770506,0.0,-0.7052631578947368,-0.7391304347826086,-0.6,0.0
0.07579802619775855,0.06389856441078016,0.0,0.0,-0.46139460325941795,0.0,-0.6842105263157895,-0.7391304347826086,-0.6,0.0
0.009712207826141751,0.04040097759397308,0.0,0.0,-0.6061982367085227,0.0,-0.6631578947368421,-0.6521739130434783,-0.6,0.0
0.012443714061814121,0.027832954755342507,0.0,0.0,-0.5703980764092977,0.0,-0.6421052631578947,-0.6521739130434783,-0.6,0.0
-0.02914586633575241,-0.09865469779044314,0.0,0.0,-0.420518300828213,0.0,-0.6210526315789474,-0.6521739130434783,-0.6,0.0
-0.042999495553797853,-0.12613994374483292,0.0,0.0,-0.40181672455249823,0.0,-0.6,-0.6521739130434783,-0.6,0.0
-0.026132328154647944,-0.0869913493014431,0.0,0.0,-0.4368153887256215,0.0,-0.5789473684210527,-0.5652173913043478,-0.6,0.0
0.009712207826141751,0.012354080162442377,0.0,0.0,-0.5447502003740317,0.0,-0.5578947368421052,-0.5652173913043478,-0.6,0.0
-0.020913467798404528,-0.11057595014867974,0.0,0.0,-0.37189420251135463,0.0,-0.5368421052631579,-0.5652173913043478,-0.6,0.0
-0.04535654064750385,-0.16835535907751054,0.0,0.0,-0.3197969543147208,0.0,-0.5157894736842106,-0.5652173913043478,-0.6,0.0
-0.03142124241746715,-0.10187989444007173,0.0,0.0,-0.4202511354528455,0.0,-0.49473684210526314,-0.4782608695652174,-0.6,0.0
0.03621080902273345,0.006212424881971648,0.0,0.0,-0.45391397274913203,0.0,-0.47368421052631576,-0.4782608695652174,-0.6,0.0
0.029099541081624363,0.01583243910163392,0.0,0.0,-0.494790275180337,0.0,-0.45263157894736844,-0.4782608695652174,-0.6,0.0
-0.015762829794768222,-0.07557498161117848,0.0,0.0,-0.43093775046753974,0.0,-0.43157894736842106,-0.4782608695652174,-0.6,0.0
-0.023887204151453765,-0.04658714923528276,0.0,0.0,-0.5177664974619293,0.0,-0.4105263157894737,-0.391304347826087,-0.6,0.0
0.007651079168848413,0.04287980387088,0.0,0.0,-0.6179535132246865,0.0,-0.3894736842105263,-0.391304347826087,-0.6,0.0
0.02450643765388295,-0.07557498161117848,0.0,0.0,-0.32006411969008836,0.0,-0.3684210526315789,-0.391304347826087,-0.6,0.0
0.17961979053516064,-0.0035823637812626677,0.0,0.0,-0.09724819663371631,0.0,-0.3473684210526316,-0.391304347826087,-0.6,0.0
0.18580405958496984,-0.029348402236974633,0.0,0.0,-0.050227090569062514,0.0,-0.3263157894736842,-0.30434782608695654,-0.6,0.0
0.9241701330524507,0.9676499423864298,0.0,1.49267073502145,-0.0740048089767569,0.0,-0.30526315789473685,-0.30434782608695654,-0.6,0.0
1.1511515267274834,1.2619173046503227,0.0,2.4638227766294682,-0.057974886454715525,0.0,-0.28421052631578947,-0.30434782608695654,-0.6,0.0
1.1923400929752652,1.3398706778758667,0.0,2.4638227766294682,-0.08362276248998157,0.0,-0.2631578947368421,-0.30434782608695654,-0.6,0.0
1.1876450608705957,1.1581959899881233,0.0,2.4638227766294682,0.08763024312049163,0.0,-0.24210526315789474,-0.21739130434782608,-0.6,0.0
1.1925784894020441,1.1300808265713214,0.0,2.4638227766294682,0.1130109537803898,0.0,-0.22105263157894736,-0.21739130434782608,-0.6,0.0
0.9584934462419805,0.6279973914417332,0.0,1.49267073502145,0.21399946566924907,0.0,-0.2,-0.21739130434782608,-0.6,0.0
1.069262189622486,0.8592617915267274,0.0,1.9805812918999735,0.17606198236708498,0.0,-0.17894736842105263,-0.21739130434782608,-0.6,0.0
0.9616261976457475,0.6815056977098153,0.0,1.49267073502145,0.19289340101522842,0.0,-0.15789473684210525,-0.13043478260869565,-0.6,0.0
1.0559573373142943,0.9756003222085452,0.0,1.9805812918999735,0.0911033930002671,0.0,-0.1368421052631579,-0.13043478260869565,-0.6,0.0
0.9222816478382055,0.4639094582014234,0.0,1.49267073502145,0.25220411434678064,0.0,-0.11578947368421053,-0.13043478260869565,-0.6,0.0
0.8984535960620812,0.34246915730030103,0.0,1.0,0.2727758482500667,0.0,-0.09473684210526316,-0.13043478260869565,-0.6,0.0
0.915599746358608,0.5329206282557121,0.0,1.49267073502145,0.22842639593908626,0.0,-0.07368421052631578,-0.043478260869565216,-0.6,0.0
0.9012447637894605,0.8514069407780116,0.0,1.0,0.01816724552497977,0.0,-0.05263157894736842,-0.043478260869565216,-0.6,0.0
