Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,hour,month,is_weekend,Cluster
-0.0975202897570549,-0.4503088823609201,2.4260163787655595,0.0,0.0587763825808176,-428.94444444442826,0.8736842105263158,0.9130434782608696,-0.2,1.0,1
-0.1524541235926772,-0.0613861689075447,0.0,0.0,-0.91023243387657,0.0,0.8947368421052632,0.9130434782608696,-0.2,1.0,0
-0.149363768954674,-0.064395351224419,0.0,0.0,-0.8923323537269573,0.0,0.9157894736842104,0.9130434782608696,-0.2,1.0,0
-0.1452806422962405,-0.0684339001864821,0.0,0.0,-0.8685546353192629,0.0,0.936842105263158,1.0,-0.2,1.0,0
-0.1566126655873307,-0.1018798944400717,0.0,0.0,-0.8295484905156294,0.0,0.9578947368421052,1.0,-0.2,1.0,0
-0.1566126655873307,-0.1062103897339492,0.0,0.0,-0.8191290408763027,0.0,0.9789473684210528,1.0,-0.2,1.0,0
-0.1566126655873307,-0.1105759501486797,0.0,0.0,-0.8087095912369759,0.0,1.0,1.0,-0.2,1.0,0
-0.0782104118227274,-0.0613861689075447,0.0,0.0,-0.6564253272775852,0.0,-1.0,-1.0,-0.2,0.0,0
-0.1566126655873307,-0.0986546977904431,0.0,0.0,-0.8372962864012826,0.0,-0.9789473684210528,-1.0,-0.2,0.0,0
-0.0903885439921072,0.0158324391016339,0.0,0.0,-0.8744322735773447,0.0,-0.9578947368421052,-1.0,-0.2,0.0,0
-0.1382354293756545,-0.0573998752171954,0.0,0.0,-0.8696232968207324,0.0,-0.936842105263158,-1.0,-0.2,0.0,0
-0.1524541235926772,-0.082811919337218,0.0,0.0,-0.8600053433075077,0.0,-0.9157894736842104,-0.9130434782608696,-0.2,0.0,0
-0.1566126655873307,-0.082811919337218,0.0,0.0,-0.874699438952712,0.0,-0.8947368421052632,-0.9130434782608696,-0.2,0.0,0
-0.1524541235926772,-0.082811919337218,0.0,0.0,-0.8600053433075077,0.0,-0.8736842105263158,-0.9130434782608696,-0.2,0.0,0
-0.1412393945979885,-0.064395351224419,0.0,0.0,-0.8637456585626506,0.0,-0.8526315789473684,-0.9130434782608696,-0.2,0.0,0
-0.0877470713294147,0.0312131775236202,0.0,0.0,-0.9003473149879778,0.0,-0.8315789473684211,-0.8260869565217391,-0.2,0.0,0
-0.1342654391505142,-0.0436754746581204,0.0,0.0,-0.8877905423457123,0.0,-0.8105263157894737,-0.8260869565217391,-0.2,0.0,0
-0.149363768954674,-0.064395351224419,0.0,0.0,-0.8923323537269573,0.0,-0.7894736842105263,-0.8260869565217391,-0.2,0.0,0
-0.1524541235926772,-0.0796984721931699,0.0,0.0,-0.867218808442426,0.0,-0.7684210526315789,-0.8260869565217391,-0.2,0.0,0
-0.1524541235926772,-0.0684339001864821,0.0,0.0,-0.893668180603794,0.0,-0.7473684210526316,-0.7391304347826086,-0.2,0.0,0
-0.149363768954674,-0.0725029290516249,0.0,0.0,-0.8733636120758753,0.0,-0.7263157894736842,-0.7391304347826086,-0.2,0.0,0
-0.149363768954674,-0.0796984721931699,0.0,0.0,-0.856532193427732,0.0,-0.7052631578947368,-0.7391304347826086,-0.2,0.0,0
-0.1524541235926772,-0.0755749816111784,0.0,0.0,-0.8771039273310182,0.0,-0.6842105263157895,-0.7391304347826086,-0.2,0.0,0
-0.149363768954674,-0.0725029290516249,0.0,0.0,-0.8733636120758753,0.0,-0.6631578947368421,-0.6521739130434783,-0.2,0.0,0
-0.114054947803517,-0.0986546977904431,0.0,0.0,-0.6892866684477694,0.0,-0.6421052631578947,-0.6521739130434783,-0.2,0.0,0
-0.1235498216167036,-0.0504940052114049,0.0,0.0,-0.8348917980229765,0.0,-0.6210526315789474,-0.6521739130434783,-0.2,0.0,0
-0.149363768954674,-0.0912034313931318,0.0,0.0,-0.8292813251402622,0.0,-0.6,-0.6521739130434783,-0.2,0.0,0
-0.1524541235926772,-0.082811919337218,0.0,0.0,-0.8600053433075077,0.0,-0.5789473684210527,-0.5652173913043478,-0.2,0.0,0
-0.1524541235926772,-0.082811919337218,0.0,0.0,-0.8600053433075077,0.0,-0.5578947368421052,-0.5652173913043478,-0.2,0.0,0
-0.1524541235926772,-0.0869913493014431,0.0,0.0,-0.8501202244189157,0.0,-0.5368421052631579,-0.5652173913043478,-0.2,0.0,0
-0.1524541235926772,-0.0912034313931318,0.0,0.0,-0.8402351055303235,0.0,-0.5157894736842106,-0.5652173913043478,-0.2,0.0,0
-0.1524541235926772,-0.0912034313931318,0.0,0.0,-0.8402351055303235,0.0,-0.4947368421052631,-0.4782608695652174,-0.2,0.0,0
-0.1002283292587639,0.0123540801624423,0.0,0.0,-0.8998129842372432,0.0,-0.4736842105263157,-0.4782608695652174,-0.2,0.0,0
-0.1274127760532352,-0.0331318827847153,0.0,0.0,-0.8885920384718143,0.0,-0.4526315789473684,-0.4782608695652174,-0.2,0.0,0
-0.159760630639437,-0.1062103897339492,0.0,0.0,-0.8303499866417315,0.0,-0.431578947368421,-0.4782608695652174,-0.2,0.0,0
-0.159760630639437,-0.1062103897339492,0.0,0.0,-0.8303499866417315,0.0,-0.4105263157894737,-0.391304347826087,-0.2,0.0,0
-0.1639974262624326,-0.1183017862570378,0.0,0.0,-0.8164573871226292,0.0,-0.3894736842105263,-0.391304347826087,-0.2,0.0,0
-0.0573580226473714,-0.0684339001864821,0.0,0.0,-0.573069730162971,0.0,-0.3684210526315789,-0.391304347826087,-0.2,0.0,0
0.0021014353625094,0.0218660853798578,0.0,0.0,-0.588832487309645,0.0,-0.3473684210526316,-0.391304347826087,-0.2,0.0,0
-0.0028194624526434,-0.0163114756445179,0.0,0.0,-0.5204381512156027,0.0,-0.3263157894736842,-0.3043478260869565,-0.2,0.0,0
0.3631366570029252,0.4348223745407664,0.0,0.5024752879678589,-0.4197168047021109,0.0,-0.3052631578947368,-0.3043478260869565,-0.2,0.0,0
0.8908391305806165,1.1494804564352394,0.0,1.0,-0.4092973550627841,0.0,-0.2842105263157894,-0.3043478260869565,-0.2,0.0,0
0.945898327985557,1.1961979866965935,0.0,1.49267073502145,-0.3606732567459258,0.0,-0.2631578947368421,-0.3043478260869565,-0.2,0.0,0
0.9923352860624606,1.0320246659098418,0.0,1.49267073502145,-0.041677798557307,0.0,-0.2421052631578947,-0.217391304347826,-0.2,0.0,0
0.8937572568348883,0.7356811745431661,0.0,1.0,0.1079348116484101,0.0,-0.2210526315789473,-0.217391304347826,-0.2,0.0,0
0.9344636012988898,0.8330656757450168,0.0,1.49267073502145,0.0745391397274911,0.0,-0.2,-0.217391304347826,-0.2,0.0,0
0.9486268649298965,0.8952121803736777,0.0,1.49267073502145,0.037135987176062,0.0,-0.1789473684210526,-0.217391304347826,-0.2,0.0,0
0.8890042655878456,0.7173561765557659,0.0,1.0,0.1164841036601656,0.0,-0.1578947368421052,-0.1304347826086956,-0.2,0.0,0
0.962908949282766,0.9295515977412724,0.0,1.49267073502145,0.0229762222815922,0.0,-0.1368421052631579,-0.1304347826086956,-0.2,0.0,0
0.892956924150622,0.7299492072476934,0.0,1.0,0.1111407961528185,0.0,-0.1157894736842105,-0.1304347826086956,-0.2,0.0,0
0.8555486149973736,0.712378335489783,0.0,1.0,0.0868287469943895,0.0,-0.0947368421052631,-0.1304347826086956,-0.2,0.0,0
0.8482742262936377,0.6619916980431381,0.0,1.0,0.1172855997862677,0.0,-0.0736842105263157,-0.0434782608695652,-0.2,0.0,0
0.96835964144437,1.082260585775081,0.0,1.49267073502145,-0.1426663104461663,0.0,-0.0526315789473684,-0.0434782608695652,-0.2,0.0,0
0.8045788447394469,0.8914669291774492,0.0,1.0,-0.1862142666310446,0.0,-0.031578947368421,-0.0434782608695652,-0.2,0.0,0
0.9158747067301972,1.090826156740938,0.0,1.49267073502145,-0.2572802564787607,0.0,-0.0105263157894736,-0.0434782608695652,-0.2,0.0,0
0.9576291001180272,1.1320525044653704,0.0,1.49267073502145,-0.2335025380710662,0.0,0.0105263157894736,0.0434782608695652,-0.2,0.0,0
0.2929717618872705,-0.2194973470283312,2.657159273421524,0.0,0.2225487576810045,-281.44444444443377,0.031578947368421,0.0434782608695652,-0.2,0.0,2
0.0290995410816243,-0.9695983108626012,2.9292423001343835,0.0,0.3211327811915575,-450.7777777777607,0.0526315789473684,0.0434782608695652,-0.2,0.0,1
0.0561969985399443,-0.9695983108626012,2.9141460606051885,0.0,0.3211327811915575,-440.2222222222055,0.0736842105263157,0.0434782608695652,-0.2,0.0,1
0.0734734283253674,-0.9695983108626012,2.9068342124987616,0.0,0.3211327811915575,-433.444444444428,0.0947368421052631,0.1304347826086956,-0.2,0.0,1
0.6444078496853806,0.1203064544990292,1.935700688131674,0.5024752879678589,0.2497996259684743,-21.055555555554797,0.1157894736842105,0.1304347826086956,-0.2,0.0,0
0.8828505022869896,0.6993630573450189,0.0,1.0,0.1231632380443494,0.0,0.1368421052631579,0.1304347826086956,-0.2,0.0,0
0.9313706659624637,0.8043279932905191,0.0,1.49267073502145,0.0940422121293079,0.0,0.1578947368421052,0.1304347826086956,-0.2,0.0,0
0.9227546183786608,0.8625161903346323,0.0,1.49267073502145,0.0352658295484903,0.0,0.1789473684210526,0.217391304347826,-0.2,0.0,0
0.9104083906756156,0.8480845790906643,0.0,1.49267073502145,0.0331285065455515,0.0,0.2,0.217391304347826,-0.2,0.0,0
0.9748024746576872,0.8975820468948564,0.0,1.49267073502145,0.065989847715736,0.0,0.2210526315789473,0.217391304347826,-0.2,0.0,0
0.9207914620628136,0.8101199249697173,0.0,1.49267073502145,0.078279454982634,0.0,0.2421052631578947,0.217391304347826,-0.2,0.0,0
1.0613143071820763,0.9672047982035936,0.0,1.9805812918999732,0.1028586695164305,0.0,0.2631578947368421,0.3043478260869565,-0.2,0.0,0
1.1820201021205046,1.0744091319625546,0.0,2.463822776629468,0.14026182206786,0.0,0.2842105263157894,0.3043478260869565,-0.2,0.0,0
1.1057438488971087,0.9242728894220352,0.0,1.9805812918999732,0.1677798557306973,0.0,0.3052631578947368,0.3043478260869565,-0.2,0.0,0
1.17645557675883,0.9917254498381392,0.0,2.463822776629468,0.181939620625167,0.0,0.3263157894736842,0.3043478260869565,-0.2,0.0,0
1.0137042813138266,0.7044619555499722,0.0,1.49267073502145,0.2126636387924123,0.0,0.3473684210526316,0.391304347826087,-0.2,0.0,0
0.8281066680108615,0.2035178367804876,0.0347648627670979,1.0,0.2815923056371893,0.0,0.3684210526315789,0.391304347826087,-0.2,0.0,0
0.8991711671882853,0.4893507044211408,0.0599719750124611,1.0,0.2359070264493721,0.0,0.3894736842105263,0.391304347826087,-0.2,0.0,0
0.9222816478382057,0.631882129152976,0.0,1.49267073502145,0.1918247395137588,0.0,0.4105263157894737,0.391304347826087,-0.2,0.0,0
0.8708636566210018,0.4474252862254967,0.0,1.0,0.2375100187015763,0.0,0.431578947368421,0.4782608695652174,-0.2,0.0,0
0.8683133681286945,0.4996951628066263,0.0,1.0,0.2180069462997595,0.0,0.4526315789473684,0.4782608695652174,-0.2,0.0,0
0.9391551252471714,0.7037364872653799,0.2725514793151037,1.49267073502145,0.1667111942292277,0.0,0.4736842105263157,0.4782608695652174,-0.2,0.0,0
0.689124950620136,-0.9695983108626012,1.988027442521909,0.5024752879678589,0.3211327811915575,-19.11111111111037,0.4947368421052631,0.4782608695652174,-0.2,0.0,0
0.686919619136335,-0.9695983108626012,2.0374365999248787,0.5024752879678589,0.3211327811915575,-21.77777777777696,0.5157894736842106,0.5652173913043478,-0.2,0.0,0
0.7374700873364405,0.4918658748329832,0.4221293940552756,1.0,0.1335826876836762,-0.0555555555555818,0.5368421052631579,0.5652173913043478,-0.2,0.0,0
0.9377925249387749,1.0151792305395062,0.0,1.49267073502145,-0.1095378039006147,0.0,0.5578947368421052,0.5652173913043478,-0.2,0.0,0
0.8035749761798718,0.5157070647204185,0.0,1.0,0.1715201709858403,0.0,0.5789473684210527,0.5652173913043478,-0.2,0.0,0
0.8206525158914254,0.4376045453725304,0.0,1.0,0.2180069462997595,0.0,0.6,0.6521739130434783,-0.2,0.0,0
0.9038037940861016,0.6249253388821796,0.0,1.49267073502145,0.1832754475020037,0.0,0.6210526315789474,0.6521739130434783,-0.2,0.0,0
1.010420553040192,0.763677622234048,0.0,1.49267073502145,0.1846112743788404,0.0,0.6421052631578947,0.6521739130434783,-0.2,0.0,0
1.1479998200171992,0.9612341528488012,0.0,2.463822776629468,0.1779321399946566,0.0,0.6631578947368421,0.6521739130434783,-0.2,0.0,0
1.1492179238071651,0.9341481768698416,0.0,2.463822776629468,0.1918247395137588,0.0,0.6842105263157895,0.7391304347826086,-0.2,0.0,0
1.040588409346429,0.7415784726776967,0.0,1.9805812918999732,0.2121293080416778,0.0,0.7052631578947368,0.7391304347826086,-0.2,0.0,0
1.1090824689173848,0.7511923214058147,0.0,1.9805812918999732,0.2401816724552497,0.0,0.7263157894736842,0.7391304347826086,-0.2,0.0,0
0.9898371796187688,0.2559597267121163,0.3594003705424098,1.49267073502145,0.2994923857868019,0.0,0.7473684210526316,0.7391304347826086,-0.2,0.0,0
0.6365286054765716,-0.4222430193585325,2.381275362250448,0.5024752879678589,0.3155223083088433,-59.166666666664455,0.7684210526315789,0.8260869565217391,-0.2,0.0,0
-0.0179620068331271,-0.9695983108626012,2.9282655613267363,0.0,0.3211327811915575,-464.3888888888713,0.7894736842105263,0.8260869565217391,-0.2,0.0,1
-0.0291458663357524,-0.9695983108626012,2.9292423001343835,0.0,0.3211327811915575,-467.5555555555378,0.8105263157894737,0.8260869565217391,-0.2,0.0,1
-0.0291458663357524,-0.9695983108626012,2.9282655613267363,0.0,0.3211327811915575,-467.4444444444267,0.8315789473684211,0.8260869565217391,-0.2,0.0,1
-0.0344756623371948,-0.9695983108626012,2.9282655613267363,0.0,0.3211327811915575,-468.8888888888712,0.8526315789473684,0.9130434782608696,-0.2,0.0,1
-0.048521362453618,-0.4011725531364337,2.4542657542567734,0.0,0.0651883515896339,-413.22222222220654,0.8736842105263158,0.9130434782608696,-0.2,0.0,1
-0.0688991296241837,-0.0062848444546546,0.0,0.0,-0.7523376970344646,0.0,0.8947368421052632,0.9130434782608696,-0.2,0.0,0
-0.0663974183850866,-0.026528114556562,0.0,0.0,-0.6978359604595247,0.0,0.9157894736842104,0.9130434782608696,-0.2,0.0,0
-0.0291458663357524,0.0,0.0,0.0,-0.6377237510018704,0.0,0.936842105263158,1.0,-0.2,0.0,0
0.0097122078261417,0.0,0.0,0.0,-0.5180336628372963,0.0,0.9578947368421052,1.0,-0.2,0.0,0
-0.0291458663357524,0.0,0.0,0.0,-0.6377237510018704,0.0,0.9789473684210528,1.0,-0.2,0.0,0
-0.0747989775555232,-0.0573998752171954,0.0,0.0,-0.6542880042746462,0.0,1.0,1.0,-0.2,0.0,0
-0.0722596463400559,-0.039817542164465,0.0,0.0,-0.6866150146940958,0.0,-1.0,-1.0,-0.2,0.0,0
-0.0722596463400559,-0.0369421019326789,0.0,0.0,-0.6930269837029124,0.0,-0.9789473684210528,-1.0,-0.2,0.0,0
-0.0688991296241837,0.0062124248819716,0.0,0.0,-0.7809243921987713,0.0,-0.9578947368421052,-1.0,-0.2,0.0,0
-0.0722596463400559,-0.0035823637812626,0.0,0.0,-0.7697034464333424,0.0,-0.936842105263158,-1.0,-0.2,0.0,0
-0.0782104118227274,-0.0725029290516249,0.0,0.0,-0.6307774512423191,0.0,-0.9157894736842104,-0.9130434782608696,-0.2,0.0,0
-0.0722596463400559,-0.0436754746581204,0.0,0.0,-0.6775313919316059,0.0,-0.8947368421052632,-0.9130434782608696,-0.2,0.0,0
-0.0747989775555232,-0.0293484022369746,0.0,0.0,-0.7189420251135455,0.0,-0.8736842105263158,-0.9130434782608696,-0.2,0.0,0
-0.0688991296241837,0.0,0.0,0.0,-0.7667646273043016,0.0,-0.8526315789473684,-0.9130434782608696,-0.2,0.0,0
-0.0747989775555232,-0.0465871492352827,0.0,0.0,-0.6794015495591774,0.0,-0.8315789473684211,-0.8260869565217391,-0.2,0.0,0
-0.0782104118227274,-0.0504940052114049,0.0,0.0,-0.6815388725621162,0.0,-0.8105263157894737,-0.8260869565217391,-0.2,0.0,0
-0.0747989775555232,-0.0613861689075447,0.0,0.0,-0.6452043815121563,0.0,-0.7894736842105263,-0.8260869565217391,-0.2,0.0,0
-0.0722596463400559,0.0097305043503494,0.0,0.0,-0.8001602992252207,0.0,-0.7684210526315789,-0.8260869565217391,-0.2,0.0,0
-0.0722596463400559,-0.0200042555982287,0.0,0.0,-0.7320331285065459,0.0,-0.7473684210526316,-0.7391304347826086,-0.2,0.0,0
-0.0722596463400559,-0.0544293786367482,0.0,0.0,-0.6529521773978095,0.0,-0.7263157894736842,-0.7391304347826086,-0.2,0.0,0
-0.0722596463400559,-0.0544293786367482,0.0,0.0,-0.6529521773978095,0.0,-0.7052631578947368,-0.7391304347826086,-0.2,0.0,0
-0.0975202897570549,-0.0796984721931699,0.0,0.0,-0.6780657226823406,0.0,-0.6842105263157895,-0.7391304347826086,-0.2,0.0,0
-0.1235498216167036,-0.0986546977904431,0.0,0.0,-0.721613678867219,0.0,-0.6631578947368421,-0.6521739130434783,-0.2,0.0,0
-0.1002283292587639,-0.064395351224419,0.0,0.0,-0.7226823403686885,0.0,-0.6421052631578947,-0.6521739130434783,-0.2,0.0,0
-0.0688991296241837,-0.0035823637812626,0.0,0.0,-0.7584825006679136,0.0,-0.6210526315789474,-0.6521739130434783,-0.2,0.0,0
-0.1235498216167036,-0.0912034313931318,0.0,0.0,-0.7392465936414643,0.0,-0.6,-0.6521739130434783,-0.2,0.0,0
-0.1235498216167036,-0.0943842297960937,0.0,0.0,-0.7317659631311784,0.0,-0.5789473684210527,-0.5652173913043478,-0.2,0.0,0
-0.1206772582508574,-0.0796984721931699,0.0,0.0,-0.7566123430403423,0.0,-0.5578947368421052,-0.5652173913043478,-0.2,0.0,0
-0.1206772582508574,-0.1018798944400717,0.0,0.0,-0.7039807640929737,0.0,-0.5368421052631579,-0.5652173913043478,-0.2,0.0,0
-0.1235498216167036,-0.0986546977904431,0.0,0.0,-0.721613678867219,0.0,-0.5157894736842106,-0.5652173913043478,-0.2,0.0,0
-0.1274127760532352,-0.0869913493014431,0.0,0.0,-0.762489981298424,0.0,-0.4947368421052631,-0.4782608695652174,-0.2,0.0,0
-0.1235498216167036,-0.0912034313931318,0.0,0.0,-0.7392465936414643,0.0,-0.4736842105263157,-0.4782608695652174,-0.2,0.0,0
-0.0782104118227274,-0.039817542164465,0.0,0.0,-0.7061180870959127,0.0,-0.4526315789473684,-0.4782608695652174,-0.2,0.0,0
-0.1274127760532352,-0.0796984721931699,0.0,0.0,-0.779855730697302,0.0,-0.431578947368421,-0.4782608695652174,-0.2,0.0,0
-0.1274127760532352,-0.1018798944400717,0.0,0.0,-0.7272241517499335,0.0,-0.4105263157894737,-0.391304347826087,-0.2,0.0,0
-0.1342654391505142,-0.1306705902845022,0.0,0.0,-0.6823403686882183,0.0,-0.3894736842105263,-0.391304347826087,-0.2,0.0,0
-0.1038682461049986,-0.13409373680309,0.0,0.0,-0.5720010686615019,0.0,-0.3684210526315789,-0.391304347826087,-0.2,0.0,0
-0.0630863216186698,-0.1018798944400717,0.0,0.0,-0.5156291744589901,0.0,-0.3473684210526316,-0.391304347826087,-0.2,0.0,0
0.0586254696881069,-0.0099093540077824,0.0,0.0,-0.3596045952444566,0.0,-0.3263157894736842,-0.3043478260869565,-0.2,0.0,0
0.8793227417491426,1.0121832231226555,0.0,1.0,-0.2139994656692494,0.0,-0.3052631578947368,-0.3043478260869565,-0.2,0.0,0
1.185397769842625,1.3462284046179147,0.0,2.463822776629468,-0.1025915041410634,0.0,-0.2842105263157894,-0.3043478260869565,-0.2,0.0,0
1.123502148895178,1.3182489309036212,0.0,1.9805812918999732,-0.1763291477424528,0.0,-0.2631578947368421,-0.3043478260869565,-0.2,0.0,0
1.1558883734681658,1.0695200142101646,0.0,2.463822776629468,0.1207587496660432,0.0,-0.2421052631578947,-0.217391304347826,-0.2,0.0,0
1.1376867420908647,0.860529726382368,0.0,2.463822776629468,0.2161367886721878,0.0,-0.2210526315789473,-0.217391304347826,-0.2,0.0,0
1.00514186555961,0.5741552621310677,0.0,1.49267073502145,0.2514026182206785,0.0,-0.2,-0.217391304347826,-0.2,0.0,0
1.140105714752632,0.9019557800551472,0.0,2.463822776629468,0.2006411969008814,0.0,-0.1789473684210526,-0.217391304347826,-0.2,0.0,0
1.0864793158054502,0.8351557511098164,0.0,1.9805812918999732,0.1985038738979426,0.0,-0.1578947368421052,-0.1304347826086956,-0.2,0.0,0
1.1252428187471937,0.9132297997242144,0.0,1.9805812918999732,0.1864814320064117,0.0,-0.1368421052631579,-0.1304347826086956,-0.2,0.0,0
1.1378432537896448,0.9352518492419192,0.0,2.463822776629468,0.1840769436281058,0.0,-0.1157894736842105,-0.1304347826086956,-0.2,0.0,0
1.0925381919024968,0.9255573302093738,0.0,1.9805812918999732,0.1570932407160031,0.0,-0.0947368421052631,-0.1304347826086956,-0.2,0.0,0
1.1217537550816823,0.8592617915267274,0.0,1.9805812918999732,0.2083889927865348,0.0,-0.0736842105263157,-0.0434782608695652,-0.2,0.0,0
1.093327368480655,1.0659474730452387,0.0,1.9805812918999732,0.0587763825808176,0.0,-0.0526315789473684,-0.0434782608695652,-0.2,0.0,0
1.12406972330662,1.067798294517797,0.0,1.9805812918999732,0.0911033930002671,0.0,-0.031578947368421,-0.0434782608695652,-0.2,0.0,0
1.08661299458417,1.1586124780470617,0.0,1.9805812918999732,-0.0403419716804703,0.0,-0.0105263157894736,-0.0434782608695652,-0.2,0.0,0
1.193088853701841,1.3298125740353066,0.0,2.463822776629468,-0.070531659096981,0.0,0.0105263157894736,0.0434782608695652,-0.2,0.0,0
0.5024415923565924,0.2168157786578806,2.6397390983614204,0.5024752879678589,0.1119422922789206,-158.27777777777175,0.031578947368421,0.0434782608695652,-0.2,0.0,2
0.0711350345391606,-0.9695983108626012,2.917449793010632,0.0,0.3211327811915575,-435.6666666666501,0.0526315789473684,0.0434782608695652,-0.2,0.0,1
0.0939169975830344,-0.9695983108626012,2.912821112109988,0.0,0.3211327811915575,-427.0555555555394,0.0736842105263157,0.0434782608695652,-0.2,0.0,1
0.087782124658435,-0.9695983108626012,2.915138473895923,0.0,0.3211327811915575,-429.5555555555392,0.0947368421052631,0.1304347826086956,-0.2,0.0,1
0.977573732656294,0.7807270671210864,1.5458371690640729,1.49267073502145,0.1520170985840234,-1.3888888888888362,0.1157894736842105,0.1304347826086956,-0.2,0.0,0
1.1553274401463172,1.1827322068159123,0.0,2.463822776629468,0.0296553566657761,0.0,0.1368421052631579,0.1304347826086956,-0.2,0.0,0
1.171817496624898,1.0700109259358497,0.0,2.463822776629468,0.1343841838097783,0.0,0.1578947368421052,0.1304347826086956,-0.2,0.0,0
1.0402377479062754,0.8413777975261718,0.0,1.9805812918999732,0.1651082019770236,0.0,0.1789473684210526,0.217391304347826,-0.2,0.0,0
1.1443997064732905,1.0239350369060265,0.0,2.463822776629468,0.14026182206786,0.0,0.2,0.217391304347826,-0.2,0.0,0
1.181285025984378,1.142984028265108,0.0,2.463822776629468,0.0927063852524712,0.0,0.2210526315789473,0.217391304347826,-0.2,0.0,0
0.9600322211278818,0.7925540546068919,0.0,1.49267073502145,0.1298423724285332,0.0,0.2421052631578947,0.217391304347826,-0.2,0.0,0
1.12203890654158,0.9808361808813972,0.0,1.9805812918999732,0.148009617953513,0.0,0.2631578947368421,0.3043478260869565,-0.2,0.0,0
1.1751766418090772,1.1398678921964216,0.0,2.463822776629468,0.0886989046219608,0.0,0.2842105263157894,0.3043478260869565,-0.2,0.0,0
1.1487996252433914,1.063718067668055,0.0,2.463822776629468,0.1180870959123698,0.0,0.3052631578947368,0.3043478260869565,-0.2,0.0,0
1.1719610238813791,1.1615189204792231,0.0,2.463822776629468,0.0678600053433073,0.0,0.3263157894736842,0.3043478260869565,-0.2,0.0,0
0.9851389282116456,0.9469372604065386,0.0,1.49267073502145,0.0347314987977557,0.0,0.3473684210526316,0.391304347826087,-0.2,0.0,0
1.1612330880765362,1.1152844536394466,0.0,2.463822776629468,0.0929735506278383,0.0,0.3684210526315789,0.391304347826087,-0.2,0.0,0
1.0719070841090448,1.0018425961009605,0.0,1.9805812918999732,0.0876302431204916,0.0,0.3894736842105263,0.391304347826087,-0.2,0.0,0
1.0953370010707335,1.0560935590781186,0.0,1.9805812918999732,0.0694629975955114,0.0,0.4105263157894737,0.391304347826087,-0.2,0.0,0
1.0588840003876807,1.1849173908759547,0.0,1.9805812918999732,-0.1162169382847985,0.0,0.431578947368421,0.4782608695652174,-0.2,0.0,0
1.0382279593279389,1.1237891808789338,0.0,1.9805812918999732,-0.0756078012289607,0.0,0.4526315789473684,0.4782608695652174,-0.2,0.0,0
0.9453886019164126,0.989593601408118,0.0,1.49267073502145,-0.065989847715736,0.0,0.4736842105263157,0.4782608695652174,-0.2,0.0,0
0.67061482134805,-0.8323095463974539,1.8173397465152252,0.5024752879678589,0.3211327811915575,-13.83333333333278,0.4947368421052631,0.4782608695652174,-0.2,0.0,0
0.6783496183959975,-0.9695983108626012,1.872618901564092,0.5024752879678589,0.3211327811915575,-15.2777777777772,0.5157894736842106,0.5652173913043478,-0.2,0.0,0
0.789529644519457,0.8453002188025833,0.3170391859477803,1.0,-0.1501469409564522,-0.0555555555555818,0.5368421052631579,0.5652173913043478,-0.2,0.0,0
0.8847141808939633,1.0782887530423084,0.0,1.0,-0.3043013625434144,0.0,0.5578947368421052,0.5652173913043478,-0.2,0.0,0
0.9957725777913522,1.0924759968735982,0.0,1.49267073502145,-0.1079348116484105,0.0,0.5789473684210527,0.5652173913043478,-0.2,0.0,0
0.937532446911842,0.9766223960037096,0.0,1.49267073502145,-0.0633181939620626,0.0,0.6,0.6521739130434783,-0.2,0.0,0
1.0687497213076824,1.1766265498623432,0.0,1.9805812918999732,-0.0892332353726958,0.0,0.6210526315789474,0.6521739130434783,-0.2,0.0,0
0.9573817954204388,0.9958232730509268,0.0,1.49267073502145,-0.0542345711995725,0.0,0.6421052631578947,0.6521739130434783,-0.2,0.0,0
1.0512582264681778,1.1491627835798437,0.0,1.9805812918999732,-0.0849585893668182,0.0,0.6631578947368421,0.6521739130434783,-0.2,0.0,0
0.9328214458982332,0.9374524390949184,0.0,1.49267073502145,-0.0264493721613681,0.0,0.6842105263157895,0.7391304347826086,-0.2,0.0,0
0.8855314151195214,0.8552573292143322,0.0,1.0,-0.0069462997595513,0.0,0.7052631578947368,0.7391304347826086,-0.2,0.0,0
1.0331071463585977,1.140298776347615,0.0,1.49267073502145,-0.1041944963932676,0.0,0.7263157894736842,0.7391304347826086,-0.2,0.0,0
0.8855314151195214,0.7390913299065839,0.1161421910756061,1.0,0.0972481966337163,0.0,0.7473684210526316,0.7391304347826086,-0.2,0.0,0
0.4851942766784218,-0.776760364160475,2.4702471140963462,0.5024752879678589,0.3203312850654554,-129.27777777777283,0.7684210526315789,0.8260869565217391,-0.2,0.0,0
-0.0028194624526434,-0.9695983108626012,2.903155545018833,0.0,0.3211327811915575,-457.3888888888715,0.7894736842105263,0.8260869565217391,-0.2,0.0,1
-0.0314212424174671,-0.9695983108626012,2.905498281005112,0.0,0.3211327811915575,-465.77777777776015,0.8105263157894737,0.8260869565217391,-0.2,0.0,1
-0.0291458663357524,-0.9695983108626012,2.900806600752761,0.0,0.3211327811915575,-464.66666666664906,0.8315789473684211,0.8260869565217391,-0.2,0.0,1
-0.0314212424174671,-0.9695983108626012,2.8960899551516146,0.0,0.3211327811915575,-464.77777777776015,0.8526315789473684,0.9130434782608696,-0.2,0.0,1
